Logging for microserv3       start 
03/16/2024, 16:15:46 WARNING:   user xxx logged in
03/16/2024, 16:15:47 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:15:49 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:15:50 DEBUG:   user xxx logged in
03/16/2024, 16:15:51 FATAL:   wrong memory location access corruption, reboot issued
03/16/2024, 16:15:51 FATAL:   kernel fault detected in core
03/16/2024, 16:15:52 FATAL:   wrong memory location access corruption, reboot issued
03/16/2024, 16:15:52 FATAL:   kernel fault detected in core
03/16/2024, 16:15:53 FATAL:   function divide by 0 abort call issued
03/16/2024, 16:15:53 FATAL:   Interrupt overflow, out of stack space
03/16/2024, 16:15:54 FATAL:   Interrupt overflow, out of stack space
03/16/2024, 16:15:54 FATAL:   Interrupt overflow, out of stack space
03/16/2024, 16:15:55 FATAL:   Interrupt overflow, out of stack space
03/16/2024, 16:15:56 DEBUG:   user xxx logged in
03/16/2024, 16:15:56 DEBUG:   Function called twice with mno bit
03/16/2024, 16:15:58 INFO:   Device working in turbo mode
03/16/2024, 16:15:58 INFO:   Got signal to peek load
03/16/2024, 16:15:58 INFO:   Got signal to peek load
03/16/2024, 16:15:59 INFO:   user xxx logged in
03/16/2024, 16:16:00 INFO:   user xxx logged in
03/16/2024, 16:16:00 INFO:   Memory allocated for jobs in queue
03/16/2024, 16:16:00 INFO:   Device working in turbo mode
03/16/2024, 16:16:00 INFO:   Memory allocated for jobs in queue
03/16/2024, 16:16:01 INFO:   Got signal to peek load
03/16/2024, 16:16:02 WARNING:   user xxx logged in
03/16/2024, 16:16:03 WARNING:   Got signal to peek load
03/16/2024, 16:16:04 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:16:04 WARNING:   Got signal to peek load
03/16/2024, 16:16:05 WARNING:   user xxx logged in
03/16/2024, 16:16:05 WARNING:   Got signal to peek load
03/16/2024, 16:16:07 WARNING:   Device working in turbo mode
03/16/2024, 16:16:08 WARNING:   Memory allocated for jobs in queue
03/16/2024, 16:16:08 WARNING:   user xxx logged in
03/16/2024, 16:16:09 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:16:09 WARNING:   user xxx logged in
03/16/2024, 16:16:10 WARNING:   user xxx logged in
03/16/2024, 16:16:11 ERROR:   Interrupt overflow, out of stack space
03/16/2024, 16:16:12 ERROR:   wrong memory location access corruption, reboot issued
03/16/2024, 16:16:12 ERROR:   Interrupt overflow, out of stack space
03/16/2024, 16:16:13 WARNING:   Device working in turbo mode
03/16/2024, 16:16:14 WARNING:   Got signal to peek load
03/16/2024, 16:16:15 WARNING:   Memory allocated for jobs in queue
03/16/2024, 16:16:15 WARNING:   Got signal to peek load
03/16/2024, 16:16:16 WARNING:   Device working in turbo mode
03/16/2024, 16:16:16 WARNING:   Device working in turbo mode
03/16/2024, 16:16:17 WARNING:   Function called twice with mno bit
03/16/2024, 16:16:17 WARNING:   Function called twice with mno bit
03/16/2024, 16:16:18 DEBUG:   Got signal to peek load
03/16/2024, 16:16:18 DEBUG:   Device working in turbo mode
03/16/2024, 16:16:19 DEBUG:   Got signal to peek load
03/16/2024, 16:16:20 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:16:21 DEBUG:   Device working in turbo mode
03/16/2024, 16:16:22 DEBUG:   Got signal to peek load
03/16/2024, 16:16:22 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:16:23 ERROR:   kernel fault detected in core
03/16/2024, 16:16:23 ERROR:   wrong memory location access corruption, reboot issued
03/16/2024, 16:16:23 ERROR:   wrong memory location access corruption, reboot issued
03/16/2024, 16:16:23 ERROR:   wrong memory location access corruption, reboot issued
03/16/2024, 16:16:24 ERROR:   function divide by 0 abort call issued
03/16/2024, 16:16:25 ERROR:   Interrupt overflow, out of stack space
03/16/2024, 16:16:26 ERROR:   kernel fault detected in core
03/16/2024, 16:16:27 WARNING:   Memory allocated for jobs in queue
03/16/2024, 16:16:27 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:16:28 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:16:28 WARNING:   Memory allocated for jobs in queue
03/16/2024, 16:16:29 INFO:   Got signal to peek load
03/16/2024, 16:16:30 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:16:31 INFO:   user xxx logged in
03/16/2024, 16:16:31 INFO:   user xxx logged in
03/16/2024, 16:16:32 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:16:32 INFO:   Memory allocated for jobs in queue
03/16/2024, 16:16:33 INFO:   Function called twice with mno bit
03/16/2024, 16:16:34 FATAL:   kernel fault detected in core
03/16/2024, 16:16:34 FATAL:   wrong memory location access corruption, reboot issued
03/16/2024, 16:16:35 WARNING:   user xxx logged in
03/16/2024, 16:16:36 WARNING:   Function called twice with mno bit
03/16/2024, 16:16:37 WARNING:   Device working in turbo mode
03/16/2024, 16:16:38 WARNING:   Device working in turbo mode
03/16/2024, 16:16:39 WARNING:   Got signal to peek load
03/16/2024, 16:16:39 WARNING:   Memory allocated for jobs in queue
03/16/2024, 16:16:40 WARNING:   user xxx logged in
03/16/2024, 16:16:40 WARNING:   Got signal to peek load
03/16/2024, 16:16:41 WARNING:   Device working in turbo mode
03/16/2024, 16:16:42 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:16:44 ERROR:   Interrupt overflow, out of stack space
03/16/2024, 16:16:44 ERROR:   wrong memory location access corruption, reboot issued
03/16/2024, 16:16:45 ERROR:   wrong memory location access corruption, reboot issued
03/16/2024, 16:16:46 ERROR:   kernel fault detected in core
03/16/2024, 16:16:46 ERROR:   Interrupt overflow, out of stack space
03/16/2024, 16:16:47 ERROR:   wrong memory location access corruption, reboot issued
03/16/2024, 16:16:47 ERROR:   wrong memory location access corruption, reboot issued
03/16/2024, 16:16:48 ERROR:   wrong memory location access corruption, reboot issued
03/16/2024, 16:16:49 ERROR:   kernel fault detected in core
03/16/2024, 16:16:49 ERROR:   function divide by 0 abort call issued
03/16/2024, 16:16:49 ERROR:   kernel fault detected in core
03/16/2024, 16:16:50 ERROR:   function divide by 0 abort call issued
03/16/2024, 16:16:51 ERROR:   wrong memory location access corruption, reboot issued
03/16/2024, 16:16:51 ERROR:   Interrupt overflow, out of stack space
03/16/2024, 16:16:52 ERROR:   Interrupt overflow, out of stack space
03/16/2024, 16:16:52 ERROR:   function divide by 0 abort call issued
03/16/2024, 16:16:54 INFO:   Memory allocated for jobs in queue
03/16/2024, 16:16:54 INFO:   Device working in turbo mode
03/16/2024, 16:16:55 INFO:   Function called twice with mno bit
03/16/2024, 16:16:55 INFO:   Function called twice with mno bit
03/16/2024, 16:16:56 INFO:   Got signal to peek load
03/16/2024, 16:16:56 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:16:57 INFO:   Memory allocated for jobs in queue
03/16/2024, 16:16:57 INFO:   Function called twice with mno bit
03/16/2024, 16:16:58 INFO:   Function called twice with mno bit
03/16/2024, 16:16:58 INFO:   Function called twice with mno bit
03/16/2024, 16:16:58 INFO:   Function called twice with mno bit
03/16/2024, 16:16:59 INFO:   Function called twice with mno bit
03/16/2024, 16:16:59 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:17:00 INFO:   Got signal to peek load
03/16/2024, 16:17:01 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:17:02 INFO:   Memory allocated for jobs in queue
03/16/2024, 16:17:03 INFO:   Got signal to peek load
03/16/2024, 16:17:04 INFO:   Got signal to peek load
03/16/2024, 16:17:04 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:17:04 INFO:   Memory allocated for jobs in queue
03/16/2024, 16:17:05 INFO:   user xxx logged in
03/16/2024, 16:17:06 INFO:   Got signal to peek load
03/16/2024, 16:17:06 INFO:   Got signal to peek load
03/16/2024, 16:17:06 INFO:   Memory allocated for jobs in queue
03/16/2024, 16:17:07 INFO:   user xxx logged in
03/16/2024, 16:17:08 WARNING:   Memory allocated for jobs in queue
03/16/2024, 16:17:09 WARNING:   Device working in turbo mode
03/16/2024, 16:17:10 INFO:   user xxx logged in
03/16/2024, 16:17:10 INFO:   Function called twice with mno bit
03/16/2024, 16:17:11 INFO:   Device working in turbo mode
03/16/2024, 16:17:11 INFO:   Memory allocated for jobs in queue
03/16/2024, 16:17:12 INFO:   user xxx logged in
03/16/2024, 16:17:12 INFO:   Memory allocated for jobs in queue
03/16/2024, 16:17:13 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:17:14 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:17:15 INFO:   Device working in turbo mode
03/16/2024, 16:17:16 FATAL:   Interrupt overflow, out of stack space
03/16/2024, 16:17:16 FATAL:   Interrupt overflow, out of stack space
03/16/2024, 16:17:17 FATAL:   function divide by 0 abort call issued
03/16/2024, 16:17:17 FATAL:   function divide by 0 abort call issued
03/16/2024, 16:17:17 FATAL:   function divide by 0 abort call issued
03/16/2024, 16:17:17 FATAL:   Interrupt overflow, out of stack space
03/16/2024, 16:17:18 INFO:   user xxx logged in
03/16/2024, 16:17:19 INFO:   user xxx logged in
03/16/2024, 16:17:19 INFO:   user xxx logged in
03/16/2024, 16:17:20 INFO:   Memory allocated for jobs in queue
03/16/2024, 16:17:20 INFO:   Memory allocated for jobs in queue
03/16/2024, 16:17:21 DEBUG:   user xxx logged in
03/16/2024, 16:17:22 DEBUG:   Device working in turbo mode
03/16/2024, 16:17:22 DEBUG:   Function called twice with mno bit
03/16/2024, 16:17:22 DEBUG:   user xxx logged in
03/16/2024, 16:17:23 INFO:   Got signal to peek load
03/16/2024, 16:17:23 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:17:24 INFO:   Memory allocated for jobs in queue
03/16/2024, 16:17:25 INFO:   Got signal to peek load
03/16/2024, 16:17:25 INFO:   Device working in turbo mode
03/16/2024, 16:17:25 INFO:   Device working in turbo mode
03/16/2024, 16:17:26 INFO:   user xxx logged in
03/16/2024, 16:17:26 WARNING:   user xxx logged in
03/16/2024, 16:17:27 WARNING:   Got signal to peek load
03/16/2024, 16:17:27 WARNING:   Function called twice with mno bit
03/16/2024, 16:17:28 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:17:28 WARNING:   Memory allocated for jobs in queue
03/16/2024, 16:17:29 WARNING:   user xxx logged in
03/16/2024, 16:17:29 DEBUG:   Function called twice with mno bit
03/16/2024, 16:17:30 DEBUG:   user xxx logged in
03/16/2024, 16:17:31 DEBUG:   Function called twice with mno bit
03/16/2024, 16:17:31 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:17:32 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:17:32 DEBUG:   Function called twice with mno bit
03/16/2024, 16:17:33 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:17:33 DEBUG:   Got signal to peek load
03/16/2024, 16:17:34 DEBUG:   Got signal to peek load
03/16/2024, 16:17:34 DEBUG:   Got signal to peek load
03/16/2024, 16:17:35 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:17:36 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:17:36 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:17:37 DEBUG:   user xxx logged in
03/16/2024, 16:17:38 DEBUG:   user xxx logged in
03/16/2024, 16:17:39 ERROR:   Interrupt overflow, out of stack space
03/16/2024, 16:17:40 ERROR:   function divide by 0 abort call issued
03/16/2024, 16:17:40 INFO:   Device working in turbo mode
03/16/2024, 16:17:41 INFO:   Got signal to peek load
03/16/2024, 16:17:41 INFO:   user xxx logged in
03/16/2024, 16:17:42 INFO:   Function called twice with mno bit
03/16/2024, 16:17:43 INFO:   Got signal to peek load
03/16/2024, 16:17:43 INFO:   Got signal to peek load
03/16/2024, 16:17:44 INFO:   Device working in turbo mode
03/16/2024, 16:17:45 DEBUG:   Device working in turbo mode
03/16/2024, 16:17:46 DEBUG:   user xxx logged in
03/16/2024, 16:17:46 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:17:47 DEBUG:   Function called twice with mno bit
03/16/2024, 16:17:47 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:17:49 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:17:49 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:17:49 DEBUG:   Got signal to peek load
03/16/2024, 16:17:50 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:17:51 DEBUG:   Device working in turbo mode
03/16/2024, 16:17:52 DEBUG:   user xxx logged in
03/16/2024, 16:17:52 DEBUG:   Function called twice with mno bit
03/16/2024, 16:17:52 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:17:53 DEBUG:   Function called twice with mno bit
03/16/2024, 16:17:53 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:17:53 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:17:54 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:17:54 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:17:54 DEBUG:   Device working in turbo mode
03/16/2024, 16:17:55 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:17:55 DEBUG:   Device working in turbo mode
03/16/2024, 16:17:56 DEBUG:   user xxx logged in
03/16/2024, 16:17:56 DEBUG:   Got signal to peek load
03/16/2024, 16:17:56 DEBUG:   user xxx logged in
03/16/2024, 16:17:56 DEBUG:   Device working in turbo mode
03/16/2024, 16:17:57 DEBUG:   Function called twice with mno bit
03/16/2024, 16:17:58 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:17:59 DEBUG:   Got signal to peek load
03/16/2024, 16:17:59 DEBUG:   user xxx logged in
03/16/2024, 16:17:59 DEBUG:   Function called twice with mno bit
03/16/2024, 16:18:00 DEBUG:   Got signal to peek load
03/16/2024, 16:18:00 DEBUG:   Got signal to peek load
03/16/2024, 16:18:01 DEBUG:   user xxx logged in
03/16/2024, 16:18:01 DEBUG:   user xxx logged in
03/16/2024, 16:18:03 INFO:   user xxx logged in
03/16/2024, 16:18:04 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:18:04 INFO:   Got signal to peek load
03/16/2024, 16:18:05 INFO:   Function called twice with mno bit
03/16/2024, 16:18:05 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:18:06 INFO:   user xxx logged in
03/16/2024, 16:18:07 INFO:   Memory allocated for jobs in queue
03/16/2024, 16:18:07 INFO:   Device working in turbo mode
03/16/2024, 16:18:08 INFO:   Memory allocated for jobs in queue
03/16/2024, 16:18:08 INFO:   user xxx logged in
03/16/2024, 16:18:09 DEBUG:   Device working in turbo mode
03/16/2024, 16:18:09 DEBUG:   Function called twice with mno bit
03/16/2024, 16:18:10 INFO:   user xxx logged in
03/16/2024, 16:18:11 INFO:   user xxx logged in
03/16/2024, 16:18:11 INFO:   Memory allocated for jobs in queue
03/16/2024, 16:18:12 INFO:   Memory allocated for jobs in queue
03/16/2024, 16:18:12 INFO:   Got signal to peek load
03/16/2024, 16:18:13 INFO:   Got signal to peek load
03/16/2024, 16:18:14 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:18:14 INFO:   Got signal to peek load
03/16/2024, 16:18:14 INFO:   Got signal to peek load
03/16/2024, 16:18:16 FATAL:   Interrupt overflow, out of stack space
03/16/2024, 16:18:16 FATAL:   wrong memory location access corruption, reboot issued
03/16/2024, 16:18:17 FATAL:   kernel fault detected in core
03/16/2024, 16:18:17 FATAL:   Interrupt overflow, out of stack space
03/16/2024, 16:18:18 FATAL:   wrong memory location access corruption, reboot issued
03/16/2024, 16:18:19 WARNING:   Device working in turbo mode
03/16/2024, 16:18:19 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:18:20 WARNING:   user xxx logged in
03/16/2024, 16:18:21 WARNING:   Memory allocated for jobs in queue
03/16/2024, 16:18:21 WARNING:   Got signal to peek load
03/16/2024, 16:18:21 WARNING:   user xxx logged in
03/16/2024, 16:18:22 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:18:22 DEBUG:   user xxx logged in
03/16/2024, 16:18:23 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:18:23 DEBUG:   Got signal to peek load
03/16/2024, 16:18:24 DEBUG:   Function called twice with mno bit
03/16/2024, 16:18:24 DEBUG:   user xxx logged in
03/16/2024, 16:18:24 DEBUG:   Got signal to peek load
03/16/2024, 16:18:24 DEBUG:   user xxx logged in
03/16/2024, 16:18:25 DEBUG:   Function called twice with mno bit
03/16/2024, 16:18:25 WARNING:   user xxx logged in
03/16/2024, 16:18:26 WARNING:   user xxx logged in
03/16/2024, 16:18:27 WARNING:   Got signal to peek load
03/16/2024, 16:18:27 WARNING:   user xxx logged in
03/16/2024, 16:18:28 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:18:29 WARNING:   Got signal to peek load
03/16/2024, 16:18:29 WARNING:   Got signal to peek load
03/16/2024, 16:18:31 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:18:32 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:18:32 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:18:33 DEBUG:   Got signal to peek load
03/16/2024, 16:18:33 DEBUG:   Got signal to peek load
03/16/2024, 16:18:33 DEBUG:   Device working in turbo mode
03/16/2024, 16:18:34 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:18:34 DEBUG:   Got signal to peek load
03/16/2024, 16:18:35 DEBUG:   Function called twice with mno bit
03/16/2024, 16:18:35 DEBUG:   user xxx logged in
03/16/2024, 16:18:36 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:18:37 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:18:38 DEBUG:   user xxx logged in
03/16/2024, 16:18:38 DEBUG:   Function called twice with mno bit
03/16/2024, 16:18:38 FATAL:   function divide by 0 abort call issued
03/16/2024, 16:18:39 FATAL:   function divide by 0 abort call issued
03/16/2024, 16:18:39 FATAL:   function divide by 0 abort call issued
03/16/2024, 16:18:39 FATAL:   function divide by 0 abort call issued
03/16/2024, 16:18:39 FATAL:   wrong memory location access corruption, reboot issued
03/16/2024, 16:18:39 FATAL:   Interrupt overflow, out of stack space
03/16/2024, 16:18:40 DEBUG:   Function called twice with mno bit
03/16/2024, 16:18:40 DEBUG:   Device working in turbo mode
03/16/2024, 16:18:41 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:18:41 DEBUG:   Got signal to peek load
03/16/2024, 16:18:42 DEBUG:   Function called twice with mno bit
03/16/2024, 16:18:43 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:18:44 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:18:44 DEBUG:   Got signal to peek load
03/16/2024, 16:18:46 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:18:47 INFO:   Device working in turbo mode
03/16/2024, 16:18:47 INFO:   Function called twice with mno bit
03/16/2024, 16:18:48 INFO:   user xxx logged in
03/16/2024, 16:18:48 INFO:   Memory allocated for jobs in queue
03/16/2024, 16:18:49 INFO:   user xxx logged in
03/16/2024, 16:18:50 INFO:   Function called twice with mno bit
03/16/2024, 16:18:51 INFO:   Got signal to peek load
03/16/2024, 16:18:51 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:18:52 INFO:   Device working in turbo mode
03/16/2024, 16:18:52 INFO:   Function called twice with mno bit
03/16/2024, 16:18:52 INFO:   Got signal to peek load
03/16/2024, 16:18:53 INFO:   Device working in turbo mode
03/16/2024, 16:18:53 INFO:   user xxx logged in
03/16/2024, 16:18:53 INFO:   Memory allocated for jobs in queue
03/16/2024, 16:18:54 INFO:   Service in healthy stage and can allocate more memory
03/16/2024, 16:18:54 DEBUG:   user xxx logged in
03/16/2024, 16:18:55 DEBUG:   Device working in turbo mode
03/16/2024, 16:18:55 DEBUG:   Device working in turbo mode
03/16/2024, 16:18:56 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:18:57 DEBUG:   Function called twice with mno bit
03/16/2024, 16:18:59 DEBUG:   Memory allocated for jobs in queue
03/16/2024, 16:18:59 DEBUG:   user xxx logged in
03/16/2024, 16:18:59 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:19:00 DEBUG:   Device working in turbo mode
03/16/2024, 16:19:01 DEBUG:   Service in healthy stage and can allocate more memory
03/16/2024, 16:19:02 WARNING:   Device working in turbo mode
03/16/2024, 16:19:02 WARNING:   user xxx logged in
03/16/2024, 16:19:03 WARNING:   Service in healthy stage and can allocate more memory
03/16/2024, 16:19:03 WARNING:   Function called twice with mno bit
03/16/2024, 16:19:04 WARNING:   Device working in turbo mode
03/16/2024, 16:19:04 INFO:   user xxx logged in
03/16/2024, 16:19:04 INFO:   Function called twice with mno bit
03/16/2024, 16:19:05 INFO:   Got signal to peek load
